Date,Open,High,Low,Close
01-Dec-22,8929.9,8930.9,8892.3,8909.9
30-Nov-22,8811.4,8901.7,8808.15,8877
29-Nov-22,8788.7,8828.55,8787.5,8802.5
28-Nov-22,8732.75,8806.05,8710.4,8787.8
25-Nov-22,8750.95,8764.6,8723.15,8755.75
24-Nov-22,8679.1,8742.8,8668.1,8728.9
23-Nov-22,8668.9,8669,8640.85,8650.75
22-Nov-22,8614.7,8638.35,8594.75,8633.45
21-Nov-22,8638.1,8642.8,8591.75,8603.8
18-Nov-22,8704.3,8710.3,8614.5,8657.35
17-Nov-22,8702.25,8718.8,8670.6,8683.45
16-Nov-22,8738.45,8746.65,8688.75,8719.7
15-Nov-22,8727.95,8744.7,8690.5,8736.5
14-Nov-22,8724.45,8729.95,8699.8,8712.05
11-Nov-22,8704.35,8718.5,8691.35,8711.15
10-Nov-22,8626.05,8644.2,8566.45,8596.9
09-Nov-22,8733.95,8735,8650.45,8668.15
07-Nov-22,8693,8713.1,8635.2,8695.15
04-Nov-22,8627.65,8654.35,8605.9,8648.15
03-Nov-22,8577.45,8639.65,8574,8620.8
02-Nov-22,8660.8,8661.2,8611.95,8626.9
01-Nov-22,8631.4,8652.15,8605.35,8647.4
31-Oct-22,8536.3,8590.3,8533.25,8585.25
28-Oct-22,8500.15,8513.25,8458.15,8485.4
27-Oct-22,8489.8,8503.9,8448.4,8488
25-Oct-22,8491.95,8493.15,8432.5,8440.55
24-Oct-22,8476.85,8489.6,8452.15,8462.9
21-Oct-22,8442.5,8454.65,8371.9,8396.4
20-Oct-22,8353.85,8424.55,8342.7,8415.6
19-Oct-22,8421.2,8439.45,8376.3,8392.2
18-Oct-22,8359.4,8394.55,8358.4,8385.6
17-Oct-22,8235.2,8309.95,8198.45,8301.95
14-Oct-22,8344.65,8350.7,8246.15,8252.6
13-Oct-22,8251.55,8263.5,8180.4,8206.7
12-Oct-22,8225.7,8269.65,8176.1,8261.35
11-Oct-22,8348.1,8349.35,8187.05,8203.5
10-Oct-22,8279,8352.3,8257.35,8331.45
07-Oct-22,8373.3,8387.6,8325.85,8378.1
06-Oct-22,8389.15,8421.2,8379.45,8385.15
04-Oct-22,8280.8,8339.65,8271.95,8334.3
03-Oct-22,8262.05,8274.85,8123.65,8152.6
30-Sep-22,8123,8286.1,8083.7,8257.7
29-Sep-22,8212,8232,8111.55,8131.5
28-Sep-22,8138.55,8222.95,8116,8140.1
27-Sep-22,8242.4,8281.2,8156.9,8199.65
26-Sep-22,8307.9,8316.1,8166.45,8197.7
23-Sep-22,8535.85,8555.7,8372.45,8386
22-Sep-22,8511.9,8569.25,8479.3,8541.05
21-Sep-22,8604.25,8641.65,8531.1,8553.8
20-Sep-22,8590.65,8664.1,8583.45,8615.1
19-Sep-22,8502.65,8549,8429.35,8518.1
16-Sep-22,8650.2,8657.05,8463.9,8490.45
15-Sep-22,8735.8,8757.55,8657.2,8677.85
14-Sep-22,8588.45,8735.7,8588.45,8704.25
13-Sep-22,8724.45,8734.65,8706.2,8725.2
12-Sep-22,8644.65,8687.2,8643.45,8674.2
09-Sep-22,8658.3,8658.9,8589.65,8612.25
08-Sep-22,8593.6,8603.95,8557.8,8598.65
07-Sep-22,8476,8539.2,8463.5,8531.4
06-Sep-22,8542.6,8568.6,8489.9,8526
05-Sep-22,8475.45,8526.3,8473.15,8516.5
02-Sep-22,8503.05,8521.2,8453.7,8463.3
01-Sep-22,8427.8,8521.55,8427.15,8468.25
30-Aug-22,8388.35,8534.55,8385.05,8527.15
29-Aug-22,8234.2,8357,8232.1,8333
26-Aug-22,8450.2,8481.2,8411.55,8428.8
25-Aug-22,8461.3,8486.3,8387.8,8401.9
24-Aug-22,8379.2,8429.45,8366.15,8422.8
23-Aug-22,8280.3,8414.5,8276.45,8393.75
22-Aug-22,8444,8445.65,8331.85,8343.45
19-Aug-22,8577.65,8588.55,8455.9,8473.1
18-Aug-22,8537.9,8571.2,8521.85,8565.2
17-Aug-22,8520.25,8561,8510.25,8550.15
16-Aug-22,8463.2,8498.85,8452.85,8495
12-Aug-22,8397.1,8430.1,8373.9,8417.8
11-Aug-22,8409.55,8413.45,8378.75,8392.35
10-Aug-22,8359.55,8359.55,8296.25,8333.1
08-Aug-22,8292.6,8346.7,8268.35,8337.3
05-Aug-22,8304.45,8326.4,8272.1,8286.25
04-Aug-22,8311.7,8328.35,8168.2,8281.5
03-Aug-22,8277.35,8291.5,8204,8274
02-Aug-22,8249.05,8290.8,8212.65,8274.1
01-Aug-22,8197.8,8263,8156.25,8256.7
29-Jul-22,8112.85,8161.9,8094.05,8155.3
28-Jul-22,7990.95,8053.75,7971.5,8046.95
27-Jul-22,7862.55,7939.5,7844.4,7934.15
26-Jul-22,7947.95,7948.95,7857.15,7867.55
25-Jul-22,7961.2,7976.05,7916.45,7944.85
22-Jul-22,7970.75,7989.45,7937.55,7976.5
21-Jul-22,7886.35,7950.3,7868.9,7941.05
20-Jul-22,7913.1,7918.65,7868,7881.4
19-Jul-22,7747.95,7828.7,7747.85,7819.8
18-Jul-22,7725.55,7786.35,7722.2,7781.45
15-Jul-22,7657.4,7680.95,7620.75,7673.35
14-Jul-22,7663.85,7678.25,7577.8,7625.1
13-Jul-22,7704.35,7714.65,7632.5,7639.2
12-Jul-22,7693.1,7717.5,7656.65,7668.55
11-Jul-22,7662.3,7737.95,7653.5,7727.55
08-Jul-22,7718.2,7718.75,7661.95,7693.35
07-Jul-22,7641.3,7664.75,7614.75,7658.15
06-Jul-22,7495.75,7591.3,7478.55,7582.6
05-Jul-22,7529.15,7582.15,7477.25,7489.5
04-Jul-22,7442.95,7500.95,7420.35,7494.95
01-Jul-22,7418.4,7466.2,7339.2,7450.9
30-Jun-22,7461.2,7506.25,7427.55,7446.9
29-Jun-22,7420.2,7489.2,7414.7,7464.55
28-Jun-22,7448.1,7502.7,7415.4,7489.9
27-Jun-22,7511.7,7514.3,7471.55,7478
24-Jun-22,7378.7,7416.95,7367.6,7409.25
23-Jun-22,7274.4,7357.75,7240.8,7328
22-Jun-22,7326.8,7331.6,7245,7255.25
21-Jun-22,7249.75,7380.8,7237.55,7362.4
20-Jun-22,7246.05,7259.05,7145.35,7198.4
17-Jun-22,7238.6,7293.95,7177.45,7228.7
16-Jun-22,7517.8,7528.5,7268.2,7281.7
15-Jun-22,7463.55,7483.75,7438.3,7446.1
14-Jun-22,7424.3,7516.1,7414.35,7449.55
13-Jun-22,7525.55,7529,7432.4,7465.75
10-Jun-22,7693.85,7713.5,7657.1,7670.1
09-Jun-22,7689.85,7784.25,7674.95,7777.75
08-Jun-22,7781.45,7803,7698.4,7728.25
07-Jun-22,7779.55,7785.85,7727.05,7755.4
06-Jun-22,7815,7835.7,7752.5,7820.65
03-Jun-22,7948.1,7958.9,7827.2,7834.35
02-Jun-22,7823.95,7891.65,7807.95,7885.35
01-Jun-22,7861.4,7892.35,7795,7836.2
31-May-22,7844.85,7906.6,7823.5,7853.8
30-May-22,7798.1,7875.45,7791.05,7871.2
27-May-22,7696.65,7721.7,7657.15,7714.75
26-May-22,7592.65,7650.05,7474.4,7631.1
25-May-22,7681.8,7691,7549.9,7557.15
24-May-22,7713.3,7727.35,7629.2,7649.9
23-May-22,7754.05,7794.75,7688.6,7700.7
20-May-22,7656.25,7740.6,7645.15,7734.3
19-May-22,7582.6,7614.15,7525.7,7542.45
18-May-22,7785.5,7827.4,7733.5,7745.9
17-May-22,7594.75,7759.9,7586.15,7749.65
16-May-22,7533.55,7591.9,7474.25,7551.15
13-May-22,7576.15,7642.6,7474.7,7494.85
12-May-22,7595.35,7603.05,7446.65,7488.65
11-May-22,7728.4,7762.5,7556.8,7659.6
10-May-22,7769,7833.3,7692.2,7710.55
09-May-22,7797.6,7843.2,7727.05,7789.5
06-May-22,7884.45,7909.45,7835.3,7876.25
05-May-22,8098.35,8133.4,7999.5,8016.15
04-May-22,8226.5,8241.7,7987.15,8015.3
02-May-22,8156.7,8213.7,8139.2,8205.65
29-Apr-22,8348.1,8359.3,8210.15,8232.3
28-Apr-22,8291.85,8333.05,8223.85,8304.7
27-Apr-22,8242.45,8258.35,8175.8,8219.35
26-Apr-22,8256.25,8307.7,8236.95,8298.3
25-Apr-22,8223.9,8228.9,8147,8174.8
22-Apr-22,8327.4,8366.55,8288.55,8299.5
21-Apr-22,8326.35,8393.2,8317.35,8385.7
20-Apr-22,8248.8,8303.05,8216.5,8272.05
19-Apr-22,8363,8380,8142.65,8203.75
18-Apr-22,8323.85,8339.65,8256.4,8314.3
13-Apr-22,8485.85,8511.6,8424.45,8430.95
12-Apr-22,8510.1,8510.9,8395.15,8443.6
11-Apr-22,8540.1,8567.75,8516.4,8533.75
08-Apr-22,8501.25,8565.45,8464.3,8541.4
07-Apr-22,8513.55,8552.25,8452.5,8461.55
06-Apr-22,8523.9,8564.55,8510.5,8531.7
05-Apr-22,8584.8,8611.4,8544.7,8563.25
04-Apr-22,8450.1,8561.35,8445.9,8556.4
01-Apr-22,8279.1,8404.1,8275.05,8390.95
31-Mar-22,8298.25,8319.55,8268.5,8280.9
30-Mar-22,8271.95,8297.15,8241.25,8281.6
29-Mar-22,8196,8211.4,8166.1,8205.55
28-Mar-22,8166.3,8171.1,8070.1,8157.75
25-Mar-22,8210.45,8212.85,8113.7,8147.05
24-Mar-22,8119.8,8200.05,8118.15,8174.25
23-Mar-22,8234.5,8250.05,8153.9,8172.4
22-Mar-22,8128.3,8196.25,8061.4,8188.55
21-Mar-22,8215.85,8225,8115.55,8121.9
17-Mar-22,8157.35,8206.15,8144.95,8186.35
16-Mar-22,8005.3,8059.7,7992.8,8054.25
15-Mar-22,8015.35,8029.3,7859.9,7907
14-Mar-22,7927.85,8004.35,7893.55,7995.8
11-Mar-22,7868.95,7937.65,7843.3,7920.4
10-Mar-22,7961.4,7964.55,7832.5,7892.05
09-Mar-22,7668.3,7808.1,7633.25,7776.1
08-Mar-22,7510.95,7630.5,7466.5,7623.1
07-Mar-22,7561.15,7584.5,7473.5,7543
04-Mar-22,7797.15,7827.5,7691.25,7726.6
03-Mar-22,7966.6,7987.75,7838.1,7860.95
02-Mar-22,7872.6,7931.85,7842.55,7894.75
28-Feb-22,7808.65,7960.2,7742.1,7953.05
25-Feb-22,7790,7918.75,7784.6,7885.65
24-Feb-22,7812.1,7881,7639.4,7654.7
23-Feb-22,8102.75,8131.65,8050.5,8064.1
22-Feb-22,7930.25,8072.75,7929.2,8051.15
21-Feb-22,8140.95,8191.4,8060.9,8114.4
18-Feb-22,8182.65,8240.15,8171.9,8181.6
17-Feb-22,8265.15,8286.8,8191.3,8216.4
16-Feb-22,8274.5,8308.8,8209.05,8227.45
15-Feb-22,8048.8,8243.25,7979.6,8233.8
14-Feb-22,8127.5,8145.65,7994.35,8010.85
11-Feb-22,8340.8,8341.7,8270.6,8286.4
10-Feb-22,8395.35,8422.35,8332.8,8409.7
09-Feb-22,8317.85,8363.05,8306.95,8357.55
08-Feb-22,8311.7,8327.85,8176.5,8270
07-Feb-22,8388.1,8422.35,8239.75,8280.65
04-Feb-22,8440.05,8456.6,8378.65,8398.6
03-Feb-22,8509.7,8513.7,8407.05,8426.15
02-Feb-22,8468.85,8517.35,8460,8511.2
01-Feb-22,8388.45,8423.9,8264.45,8411.6
31-Jan-22,8291.65,8334.75,8269.65,8304.15
28-Jan-22,8223.05,8323,8183.9,8195.65
27-Jan-22,8164.7,8202,8065,8170.75
25-Jan-22,8110.1,8264.55,8016.2,8253.15
24-Jan-22,8436.15,8441.75,8110.2,8185.3
21-Jan-22,8493,8516.85,8388.1,8450.15
20-Jan-22,8607.55,8621.1,8507.5,8552.4
19-Jan-22,8670,8670,8572.3,8611.55
18-Jan-22,8805.2,8813.25,8651.8,8666.35
17-Jan-22,8755.2,8790.9,8747.95,8783.1
14-Jan-22,8717.2,8766.75,8690.4,8753.4
13-Jan-22,8740.6,8751.65,8695.2,8746.25
12-Jan-22,8695.45,8722.5,8678.45,8716.5
11-Jan-22,8624.6,8658.35,8603.95,8641.2
10-Jan-22,8583.35,8626.75,8569.4,8622.2
07-Jan-22,-,-,-,8538.94
06-Jan-22,-,-,-,8506.04
05-Jan-22,-,-,-,8562.86
04-Jan-22,-,-,-,8520.42
03-Jan-22,-,-,-,8457.25
31-Dec-21,-,-,-,8340.8
30-Dec-21,-,-,-,8255.03
29-Dec-21,-,-,-,8266.88
28-Dec-21,-,-,-,8269.05
27-Dec-21,-,-,-,8189.82
24-Dec-21,-,-,-,8154.65
23-Dec-21,-,-,-,8202.94
22-Dec-21,-,-,-,8141.31
21-Dec-21,-,-,-,8041.17
20-Dec-21,-,-,-,7952.05
17-Dec-21,-,-,-,8161.68
16-Dec-21,-,-,-,8309.85
15-Dec-21,-,-,-,8320.74
14-Dec-21,-,-,-,8370.45
13-Dec-21,-,-,-,8381.3
10-Dec-21,-,-,-,8430.19
09-Dec-21,-,-,-,8412.62
08-Dec-21,-,-,-,8381.91
07-Dec-21,-,-,-,8249.19
06-Dec-21,-,-,-,8129.28
03-Dec-21,-,-,-,8261.07
02-Dec-21,-,-,-,8323.62
01-Dec-21,-,-,-,8218.01
30-Nov-21,-,-,-,8143.18
29-Nov-21,-,-,-,8146.68
26-Nov-21,-,-,-,8179.27
25-Nov-21,-,-,-,8426.07
24-Nov-21,-,-,-,8366.85
23-Nov-21,-,-,-,8398.3
22-Nov-21,-,-,-,8322.44
18-Nov-21,-,-,-,8506.05
17-Nov-21,-,-,-,8592.15
16-Nov-21,-,-,-,8630.44
15-Nov-21,-,-,-,8666
12-Nov-21,-,-,-,8661.23
11-Nov-21,-,-,-,8570.51
10-Nov-21,-,-,-,8631.01
09-Nov-21,-,-,-,8642.48
08-Nov-21,-,-,-,8629.07
04-Nov-21,-,-,-,8549.89
03-Nov-21,-,-,-,8495.57
02-Nov-21,-,-,-,8513.88
01-Nov-21,-,-,-,8504.8
29-Oct-21,-,-,-,8385.28
28-Oct-21,-,-,-,8442.82
27-Oct-21,-,-,-,8606.36
26-Oct-21,-,-,-,8614.47
25-Oct-21,-,-,-,8520.15
22-Oct-21,-,-,-,8559.51
21-Oct-21,-,-,-,8609.8
20-Oct-21,-,-,-,8653.04
19-Oct-21,-,-,-,8759.83
18-Oct-21,-,-,-,8833.94
14-Oct-21,-,-,-,8769.06
13-Oct-21,-,-,-,8693.77
12-Oct-21,-,-,-,8610.6
11-Oct-21,-,-,-,8580.69
08-Oct-21,-,-,-,8545.38
07-Oct-21,-,-,-,8503.18
06-Oct-21,-,-,-,8416.56
05-Oct-21,-,-,-,8497.59
04-Oct-21,-,-,-,8442.24
01-Oct-21,-,-,-,8347.52
30-Sep-21,-,-,-,8367.76
29-Sep-21,-,-,-,8385.54
28-Sep-21,-,-,-,8388.36
27-Sep-21,-,-,-,8439.28
24-Sep-21,-,-,-,8440.79
23-Sep-21,-,-,-,8448.32
22-Sep-21,-,-,-,8330.09
21-Sep-21,-,-,-,8303.42
20-Sep-21,-,-,-,8238.03
17-Sep-21,-,-,-,8351.25
16-Sep-21,-,-,-,8393.66
15-Sep-21,-,-,-,8347.85
14-Sep-21,-,-,-,8282.36
13-Sep-21,-,-,-,8252.92
09-Sep-21,-,-,-,8242.81
08-Sep-21,-,-,-,8223.34
07-Sep-21,-,-,-,8210.56
06-Sep-21,-,-,-,8222.96
03-Sep-21,-,-,-,8197.33
02-Sep-21,-,-,-,8156.04
01-Sep-21,-,-,-,8081.79
31-Aug-21,-,-,-,8084.47
30-Aug-21,-,-,-,7999.05
27-Aug-21,-,-,-,7885.06
26-Aug-21,-,-,-,7837.17
25-Aug-21,-,-,-,7829.65
24-Aug-21,-,-,-,7811.87
23-Aug-21,-,-,-,7735.23
20-Aug-21,-,-,-,7747.77
18-Aug-21,-,-,-,7835.22
17-Aug-21,-,-,-,7846.42
16-Aug-21,-,-,-,7824.92
13-Aug-21,-,-,-,7823.91
12-Aug-21,-,-,-,7774.39
11-Aug-21,-,-,-,7717.28
10-Aug-21,-,-,-,7726.7
09-Aug-21,-,-,-,7756.34
06-Aug-21,-,-,-,7769.42
05-Aug-21,-,-,-,7783.55
04-Aug-21,-,-,-,7779.14
03-Aug-21,-,-,-,7765.74
02-Aug-21,-,-,-,7680.58
30-Jul-21,-,-,-,7613.3
29-Jul-21,-,-,-,7601.77
28-Jul-21,-,-,-,7564.95
27-Jul-21,-,-,-,7582.53
26-Jul-21,-,-,-,7616.86
23-Jul-21,-,-,-,7621.52
22-Jul-21,-,-,-,7612.83
20-Jul-21,-,-,-,7515.6
19-Jul-21,-,-,-,7586.86
16-Jul-21,-,-,-,7652.56
15-Jul-21,-,-,-,7640.11
14-Jul-21,-,-,-,7607.84
13-Jul-21,-,-,-,7589.76
12-Jul-21,-,-,-,7546.15
09-Jul-21,-,-,-,7532.27
08-Jul-21,-,-,-,7533.7
07-Jul-21,-,-,-,7587.46
06-Jul-21,-,-,-,7556.58
05-Jul-21,-,-,-,7563.93
02-Jul-21,-,-,-,7511.51
01-Jul-21,-,-,-,7486.49
30-Jun-21,-,-,-,7496.41
29-Jun-21,-,-,-,7500.17
28-Jun-21,-,-,-,7526.94
25-Jun-21,-,-,-,7529.19
24-Jun-21,-,-,-,7489.67
23-Jun-21,-,-,-,7465.68
22-Jun-21,-,-,-,7503.45
21-Jun-21,-,-,-,7482.83
18-Jun-21,-,-,-,7442.74
17-Jun-21,-,-,-,7465.17
16-Jun-21,-,-,-,7512.39
15-Jun-21,-,-,-,7565.54
14-Jun-21,-,-,-,7534.83
11-Jun-21,-,-,-,7538.76
10-Jun-21,-,-,-,7511.73
09-Jun-21,-,-,-,7442.55
08-Jun-21,-,-,-,7498.22
07-Jun-21,-,-,-,7487.9
04-Jun-21,-,-,-,7438.9
03-Jun-21,-,-,-,7429.55
02-Jun-21,-,-,-,7369.22
01-Jun-21,-,-,-,7331.44
31-May-21,-,-,-,7341.32
28-May-21,-,-,-,7281.67
27-May-21,-,-,-,7254.83
26-May-21,-,-,-,7230.7
25-May-21,-,-,-,7196.87
24-May-21,-,-,-,7195.68
21-May-21,-,-,-,7170.07
20-May-21,-,-,-,7070.48
19-May-21,-,-,-,7109.53
18-May-21,-,-,-,7124.77
17-May-21,-,-,-,7032.49
14-May-21,-,-,-,6921.19
12-May-21,-,-,-,6958.07
11-May-21,-,-,-,7015.58
10-May-21,-,-,-,7029.26
07-May-21,-,-,-,6968.51
06-May-21,-,-,-,6933.52
05-May-21,-,-,-,6884
04-May-21,-,-,-,6821.13
03-May-21,-,-,-,6873.49
30-Apr-21,-,-,-,6853.58
29-Apr-21,-,-,-,6944.92
28-Apr-21,-,-,-,6936.38
27-Apr-21,-,-,-,6850.04
26-Apr-21,-,-,-,6768.78
23-Apr-21,-,-,-,6706.91
22-Apr-21,-,-,-,6721.08
20-Apr-21,-,-,-,6677.92
19-Apr-21,-,-,-,6688.15
16-Apr-21,-,-,-,6811.7
15-Apr-21,-,-,-,6777.4
13-Apr-21,-,-,-,6750.28
12-Apr-21,-,-,-,6659.88
09-Apr-21,-,-,-,6941.59
08-Apr-21,-,-,-,6948.69
07-Apr-21,-,-,-,6914.01
06-Apr-21,-,-,-,6844.87
05-Apr-21,-,-,-,6811.45
01-Apr-21,-,-,-,6910.89
31-Mar-21,-,-,-,6817.25
30-Mar-21,-,-,-,6857.16
26-Mar-21,-,-,-,6726.12
25-Mar-21,-,-,-,6640.18
24-Mar-21,-,-,-,6753.96
23-Mar-21,-,-,-,6875.33
22-Mar-21,-,-,-,6831.66
19-Mar-21,-,-,-,6817.34
18-Mar-21,-,-,-,6740.25
17-Mar-21,-,-,-,6822.33
16-Mar-21,-,-,-,6930.47
15-Mar-21,-,-,-,6928.38
12-Mar-21,-,-,-,6974.48
10-Mar-21,-,-,-,7027.89
09-Mar-21,-,-,-,6986.57
08-Mar-21,-,-,-,6955.5
05-Mar-21,-,-,-,6943.15
04-Mar-21,-,-,-,7026.35
03-Mar-21,-,-,-,7066.61
02-Mar-21,-,-,-,6931.45
01-Mar-21,-,-,-,6847.74
26-Feb-21,-,-,-,6744.06
25-Feb-21,-,-,-,6955.16
24-Feb-21,-,-,-,6892.67
23-Feb-21,-,-,-,6787.21
22-Feb-21,-,-,-,6757.95
19-Feb-21,-,-,-,6882.22
18-Feb-21,-,-,-,6951.92
17-Feb-21,-,-,-,6967.62
16-Feb-21,-,-,-,6993.48
15-Feb-21,-,-,-,6985.39
12-Feb-21,-,-,-,6918.1
11-Feb-21,-,-,-,6920.8
10-Feb-21,-,-,-,6886
09-Feb-21,-,-,-,6875.71
08-Feb-21,-,-,-,6879.94
05-Feb-21,-,-,-,6790.7
04-Feb-21,-,-,-,6793.81
03-Feb-21,-,-,-,6731.39
02-Feb-21,-,-,-,6664.07
01-Feb-21,-,-,-,6508.56
29-Jan-21,-,-,-,6252.08
28-Jan-21,-,-,-,6328.53
27-Jan-21,-,-,-,6384.33
25-Jan-21,-,-,-,6492.4
22-Jan-21,-,-,-,6554.05
21-Jan-21,-,-,-,6643.33
20-Jan-21,-,-,-,6678.34
19-Jan-21,-,-,-,6624.8
18-Jan-21,-,-,-,6511.38
15-Jan-21,-,-,-,6597.99
14-Jan-21,-,-,-,6673.75
13-Jan-21,-,-,-,6658.3
12-Jan-21,-,-,-,6668.52
11-Jan-21,-,-,-,6639.57
08-Jan-21,-,-,-,6595.95
07-Jan-21,-,-,-,6508.66
06-Jan-21,-,-,-,6492.27
05-Jan-21,-,-,-,6507.95
04-Jan-21,-,-,-,6466.39
01-Jan-21,-,-,-,6401.25
31-Dec-20,-,-,-,6369.58
30-Dec-20,-,-,-,6364.53
29-Dec-20,-,-,-,6341.09
28-Dec-20,-,-,-,6322.41
24-Dec-20,-,-,-,6260.75
23-Dec-20,-,-,-,6206.07
22-Dec-20,-,-,-,6120.82
21-Dec-20,-,-,-,6059.42
18-Dec-20,-,-,-,6277.68
17-Dec-20,-,-,-,6273.74
16-Dec-20,-,-,-,6260.05
15-Dec-20,-,-,-,6207.21
14-Dec-20,-,-,-,6202.39
11-Dec-20,-,-,-,6177.53
10-Dec-20,-,-,-,6160.35
09-Dec-20,-,-,-,6182.13
08-Dec-20,-,-,-,6130.78
07-Dec-20,-,-,-,6120.95
04-Dec-20,-,-,-,6068.61
03-Dec-20,-,-,-,6021.68
02-Dec-20,-,-,-,6000.66
01-Dec-20,-,-,-,5987.34
27-Nov-20,-,-,-,5922.42
26-Nov-20,-,-,-,5897.29
25-Nov-20,-,-,-,5842.11
24-Nov-20,-,-,-,5928.83
23-Nov-20,-,-,-,5875.24
20-Nov-20,-,-,-,5833.47
19-Nov-20,-,-,-,5787.68
18-Nov-20,-,-,-,5848.04
17-Nov-20,-,-,-,5812.11
14-Nov-20,-,-,-,5765.64
13-Nov-20,-,-,-,5735.5
12-Nov-20,-,-,-,5710.27
11-Nov-20,-,-,-,5716.76
10-Nov-20,-,-,-,5668.66
09-Nov-20,-,-,-,5618.91
06-Nov-20,-,-,-,5540.84
05-Nov-20,-,-,-,5487.04
04-Nov-20,-,-,-,5392.93
03-Nov-20,-,-,-,5355.61
02-Nov-20,-,-,-,5300.73
30-Oct-20,-,-,-,5293.57
29-Oct-20,-,-,-,5299.72
28-Oct-20,-,-,-,5321.12
27-Oct-20,-,-,-,5384.89
26-Oct-20,-,-,-,5330.25
23-Oct-20,-,-,-,5403.29
22-Oct-20,-,-,-,5383.08
21-Oct-20,-,-,-,5388.76
20-Oct-20,-,-,-,5375.84
19-Oct-20,-,-,-,5362.52
16-Oct-20,-,-,-,5316.49
15-Oct-20,-,-,-,5274.76
14-Oct-20,-,-,-,5392.22
13-Oct-20,-,-,-,5377.46
12-Oct-20,-,-,-,5382.1
09-Oct-20,-,-,-,5385.8
08-Oct-20,-,-,-,5364.94
07-Oct-20,-,-,-,5333.95
06-Oct-20,-,-,-,5317.3
05-Oct-20,-,-,-,5258.77
01-Oct-20,-,-,-,5228.33
30-Sep-20,-,-,-,5162.48
29-Sep-20,-,-,-,5150.52
28-Sep-20,-,-,-,5155.93
25-Sep-20,-,-,-,5059.61
24-Sep-20,-,-,-,4942.48
23-Sep-20,-,-,-,5080.38
22-Sep-20,-,-,-,5090.75
21-Sep-20,-,-,-,5146.21
18-Sep-20,-,-,-,5283.56
17-Sep-20,-,-,-,5287.53
16-Sep-20,-,-,-,5323.82
15-Sep-20,-,-,-,5291.28
14-Sep-20,-,-,-,5247.05
11-Sep-20,-,-,-,5219.25
10-Sep-20,-,-,-,5204.52
09-Sep-20,-,-,-,5132.34
08-Sep-20,-,-,-,5155.17
07-Sep-20,-,-,-,5183.05
04-Sep-20,-,-,-,5182.48
03-Sep-20,-,-,-,5268.8
02-Sep-20,-,-,-,5259.47
01-Sep-20,-,-,-,5216.48
31-Aug-20,-,-,-,5178.65
28-Aug-20,-,-,-,5329.77
27-Aug-20,-,-,-,5298.12
26-Aug-20,-,-,-,5290.69
25-Aug-20,-,-,-,5258.31
24-Aug-20,-,-,-,5252.15
21-Aug-20,-,-,-,5210.05
20-Aug-20,-,-,-,5178.95
19-Aug-20,-,-,-,5201.43
18-Aug-20,-,-,-,5183.66
17-Aug-20,-,-,-,5120.25
14-Aug-20,-,-,-,5090.2
13-Aug-20,-,-,-,5142.06
12-Aug-20,-,-,-,5128.64
11-Aug-20,-,-,-,5131.59
10-Aug-20,-,-,-,5119.2
07-Aug-20,-,-,-,5079.64
06-Aug-20,-,-,-,5062.56
05-Aug-20,-,-,-,5017.99
04-Aug-20,-,-,-,5009.16
03-Aug-20,-,-,-,4930.31
31-Jul-20,-,-,-,4985.21
30-Jul-20,-,-,-,4982.44
29-Jul-20,-,-,-,5017.44
28-Jul-20,-,-,-,5041.53
27-Jul-20,-,-,-,4977.7
24-Jul-20,-,-,-,5011.93
23-Jul-20,-,-,-,5027.29
22-Jul-20,-,-,-,4990.18
21-Jul-20,-,-,-,5003.29
20-Jul-20,-,-,-,4956.62
17-Jul-20,-,-,-,4907.06
16-Jul-20,-,-,-,4836.07
15-Jul-20,-,-,-,4794.69
14-Jul-20,-,-,-,4797.28
13-Jul-20,-,-,-,4874.77
10-Jul-20,-,-,-,4864.05
09-Jul-20,-,-,-,4885.03
08-Jul-20,-,-,-,4848.5
07-Jul-20,-,-,-,4884.24
06-Jul-20,-,-,-,4865.31
03-Jul-20,-,-,-,4799.87
02-Jul-20,-,-,-,4773.68
01-Jul-20,-,-,-,4722.28
30-Jun-20,-,-,-,4677.86
29-Jun-20,-,-,-,4685.38
26-Jun-20,-,-,-,4724.56
25-Jun-20,-,-,-,4691.89
24-Jun-20,-,-,-,4689.56
23-Jun-20,-,-,-,4758.21
22-Jun-20,-,-,-,4683.28
19-Jun-20,-,-,-,4637.32
18-Jun-20,-,-,-,4571.68
17-Jun-20,-,-,-,4492.16
16-Jun-20,-,-,-,4497.83
15-Jun-20,-,-,-,4461.93
12-Jun-20,-,-,-,4521.45
11-Jun-20,-,-,-,4488.9
10-Jun-20,-,-,-,4574.46
09-Jun-20,-,-,-,4543.72
08-Jun-20,-,-,-,4591.15
05-Jun-20,-,-,-,4576.56
04-Jun-20,-,-,-,4512.15
03-Jun-20,-,-,-,4521.15
02-Jun-20,-,-,-,4484.53
01-Jun-20,-,-,-,4419.37
29-May-20,-,-,-,4310.3
28-May-20,-,-,-,4260.67
27-May-20,-,-,-,4185.41
26-May-20,-,-,-,4091.82
22-May-20,-,-,-,4086.9
21-May-20,-,-,-,4116.89
20-May-20,-,-,-,4092.44
19-May-20,-,-,-,4014.63
18-May-20,-,-,-,3993.66
15-May-20,-,-,-,4136.08
14-May-20,-,-,-,4141.68
13-May-20,-,-,-,4224.84
12-May-20,-,-,-,4144.23
11-May-20,-,-,-,4163.83
08-May-20,-,-,-,4161.42
07-May-20,-,-,-,4144.87
